814,4.914613
815,4.915039
816,4.915463
817,4.915884
818,4.916304
819,4.916721
820,4.917137
821,4.917550
822,4.917961
823,4.918370
824,4.918777
825,4.919183
826,4.919586
827,4.919987
828,4.920386
829,4.920783
830,4.921178
831,4.921571
832,4.921962
833,4.922351
834,4.922739
835,4.923124
836,4.923507
837,4.923889
838,4.924269
839,4.924646
840,4.925022
841,4.925396
842,4.925768
843,4.926138
844,4.926507
845,4.926873
846,4.927238
847,4.927601
848,4.927962
849,4.928321
850,4.928679
851,4.929035
852,4.929388
853,4.929741
854,4.930091
855,4.930440
856,4.930787
857,4.931132
858,4.931475
859,4.931817
860,4.932157
861,4.932496
862,4.932832
863,4.933167
864,4.933501
865,4.933832
866,4.934162
867,4.934491
868,4.934817
869,4.935142
870,4.935466
871,4.935788
872,4.936108
873,4.936427
874,4.936744
875,4.937059
876,4.937373
877,4.937686
878,4.937996
879,4.938306
880,4.938613
881,4.938919
882,4.939224
883,4.939527
884,4.939829
885,4.940129
886,4.940428
887,4.940725
888,4.941020
889,4.941314
890,4.941607
891,4.941898
892,4.942188
893,4.942477
894,4.942763
895,4.943049
896,4.943333
897,4.943616
898,4.943897
899,4.944177
900,4.944455
901,4.944732
902,4.945008
903,4.945282
904,4.945555
905,4.945826
906,4.946097
907,4.946365
908,4.946633
909,4.946899
910,4.947164
911,4.947427
912,4.947690
913,4.947951
914,4.948210
915,4.948469
916,4.948726
917,4.948981
918,4.949236
919,4.949489
920,4.949741
921,4.949991
922,4.950241
923,4.950489
924,4.950736
925,4.950982
926,4.951226
927,4.951469
928,4.951712
929,4.951952
930,4.952192
931,4.952430
932,4.952668
933,4.952904
934,4.953139
935,4.953372
936,4.953605
937,4.953836
938,4.954067
939,4.954296
940,4.954524
941,4.954750
942,4.954976
943,4.955201
944,4.955424
945,4.955646
946,4.955868
947,4.956088
948,4.956307
949,4.956525
950,4.956742
951,4.956957
952,4.957172
953,4.957386
954,4.957598
955,4.957810
956,4.958020
957,4.958229
958,4.958438
959,4.958645
960,4.958851
961,4.959056
962,4.959261
963,4.959464
964,4.959666
965,4.959867
966,4.960067
967,4.960267
968,4.960465
969,4.960662
970,4.960858
971,4.961053
972,4.961248
973,4.961441
974,4.961633
975,4.961825
976,4.962015
977,4.962204
978,4.962393
979,4.962580
980,4.962767
981,4.962953
982,4.963138
983,4.963321
984,4.963504
985,4.963686
986,4.963867
987,4.964048
988,4.964227
989,4.964405
990,4.964583
991,4.964760
992,4.964935
993,4.965110
994,4.965284
995,4.965457
996,4.965630
997,4.965801
998,4.965972
999,4.966141
1000,4.966310
